name,link,price,mileage,BHP,transmission,fuel,owners,body,ULEZ,engine,year
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202206196937342,"£6,900",49997,198,Automatic,Petrol,3,Hatchback,ULEZ,2.0L,2009 (58 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202206066519317,"£6,995",93000,198,Manual,Petrol,5,Hatchback,ULEZ,2.0L,2009 (59 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202204234938161,"£5,695",117000,198,Automatic,Petrol,,Hatchback,ULEZ,2.0L,2009 (59 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202205316353341,"£6,400",81462,138,Manual,Diesel,,Hatchback,,2.0L,2009 (59 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202206186930360,"£4,699",97000,198,Manual,Petrol,2,Hatchback,ULEZ,2.0L,2009 (59 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202206056497122,"£4,995",108000,198,Manual,Petrol,4,Hatchback,ULEZ,2.0L,2009 (58 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202205175808274,"£9,495",49000,198,Automatic,Petrol,3,Hatchback,ULEZ,2.0L,2009 (09 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202206237080121,"£7,450",79000,198,Automatic,Petrol,,Hatchback,ULEZ,2.0L,2009 (59 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202206227048267,"£6,120",58480,158,Manual,Petrol,5,Hatchback,ULEZ,1.4L,2009 (59 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202206217013490,"£6,499",74000,138,Manual,Diesel,4,Hatchback,,2.0L,2009 (09 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202206287226529,"£5,795",102000,138,Automatic,Diesel,3,Hatchback,,2.0L,2009 (09 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202205045350311,"£6,940",61840,138,Automatic,Diesel,3,Hatchback,,2.0L,2009 (09 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202205246052994,"£4,495",129886,198,Manual,Petrol,8,Hatchback,ULEZ,2.0L,2009 (09 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202206026414479,"£5,995",93000,198,Manual,Petrol,6,Hatchback,ULEZ,2.0L,2009 (09 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202202242900260,"£3,990",138200,198,Automatic,Petrol,8,Hatchback,ULEZ,2.0L,2009 (09 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202205256107367,"£5,995",86900,138,Manual,Diesel,4,Hatchback,,2.0L,2009 (09 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202203203757584,"£4,990",75000,158,Manual,Petrol,,Hatchback,ULEZ,1.4L,2009 (09 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202206237099278,"£6,450",81101,198,Automatic,Petrol,3,Hatchback,ULEZ,2.0L,2009 (09 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202206016398660,"£5,295",110000,198,Manual,Petrol,5,Hatchback,ULEZ,2.0L,2009 (09 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202203083326215,"£5,745",105871,138,Automatic,Diesel,,Hatchback,,2.0L,2009 (09 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202109016872212,"£5,495",114000,138,Automatic,Diesel,,Hatchback,,2.0L,2009 (59 reg)
