name,link,price,mileage,BHP,transmission,fuel,owners,body,ULEZ,engine,year
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202205095497472,"£19,990",69580,,Manual,Petrol,,SUV,ULEZ,1.5L,2018 (68 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202204144665022,"£19,844",24234,,Manual,Petrol,2,SUV,ULEZ,1.5L,2018 (18 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202205316343384,"£19,490",28033,,Manual,Petrol,2,SUV,ULEZ,1.5L,2018 (18 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202205115587598,"£19,990",44915,,Manual,Petrol,,SUV,ULEZ,1.5L,2018 (18 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202206116700845,"£20,995",21817,,Manual,Petrol,,SUV,ULEZ,1.5L,2018 (18 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202206217008905,"£16,491",54602,,Manual,Petrol,,SUV,ULEZ,1.5L,2018 (18 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202203213770991,"£21,200",22906,,Manual,Diesel,2,SUV,ULEZ,1.6L,2018 (68 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202110228784332,"£19,490",19817,,Manual,Petrol,,SUV,ULEZ,1.5L,2018 (18 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202204224910188,"£17,500",29039,,Manual,Petrol,,SUV,ULEZ,1.0L,2018 (18 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202202012024741,"£18,450",28585,,Manual,Diesel,,SUV,ULEZ,1.6L,2018 (68 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202205135673621,"£24,488",6177,,Automatic,Petrol,,SUV,ULEZ,1.5L,2018 (18 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202205125620112,"£17,900",23683,,Manual,Petrol,,SUV,ULEZ,1.5L,2018 (18 reg)
