name,link,price,mileage,BHP,transmission,fuel,owners,body,ULEZ,engine,year
Volkswagen Transporter,https://www.autotrader.co.uk/car-details/202205306300522,"£12,450",170000,101,Manual,Diesel,4,,,2.0L,2012 (12 reg)
Volkswagen Transporter,https://www.autotrader.co.uk/car-details/202206156817993,"£17,950",132000,103,Manual,Diesel,,,,1.9L,2012 (12 reg)
Volkswagen Transporter,https://www.autotrader.co.uk/car-details/202111129506594,"£17,950",144967,,Manual,Diesel,3,,,2.0L,2012 (62 reg)
Volkswagen Transporter,https://www.autotrader.co.uk/car-details/202107265477580,"£25,194",89000,180,Manual,Diesel,,,,2.0L,2012 (62 reg)
Volkswagen Transporter,https://www.autotrader.co.uk/car-details/202206166856306,"£33,500",58000,,Manual,Diesel,,,ULEZ,2.0L,2012 (61 reg)
Volkswagen Transporter,https://www.autotrader.co.uk/car-details/202206217021399,"£15,500",128500,103,Manual,Diesel,,,,1.9L,2012 (12 reg)
Volkswagen Transporter,https://www.autotrader.co.uk/car-details/202206277206309,"£25,850",40000,138,Manual,Diesel,2,,,2.0L,2013 (62 reg)
Volkswagen Transporter,https://www.autotrader.co.uk/car-details/202205306313382,"£20,000",32000,138,Manual,Diesel,,,,2.0L,2013 (13 reg)
Volkswagen Transporter,https://www.autotrader.co.uk/car-details/202204184762310,"£21,594",68000,138,Manual,Diesel,2,,,2.0L,2013 (13 reg)
Volkswagen Transporter,https://www.autotrader.co.uk/car-details/202206277220392,"£17,995",132000,138,Automatic,Diesel,,,,2.0L,2013 (13 reg)
Volkswagen Transporter,https://www.autotrader.co.uk/car-details/202206196946803,"£21,995",80611,138,Automatic,Diesel,2,,,2.0L,2013 (63 reg)
Volkswagen Transporter,https://www.autotrader.co.uk/car-details/202206136737496,"£15,000",175000,101,Manual,Diesel,,,,2.0L,2013 (63 reg)
Volkswagen Transporter,https://www.autotrader.co.uk/car-details/202206066512476,"£19,995",76500,178,Manual,Diesel,2,,,2.0L,2013 (13 reg)
Volkswagen Transporter,https://www.autotrader.co.uk/car-details/202109297944172,"£25,995",29490,138,Manual,Diesel,,,,2.0L,2013 (13 reg)
Volkswagen Transporter,https://www.autotrader.co.uk/car-details/202204114533840,"£16,728",153000,138,Manual,Diesel,,,,2.0L,2013 (13 reg)
Volkswagen Transporter,https://www.autotrader.co.uk/car-details/202204014184174,"£12,750",140000,102,Manual,Diesel,,,,2.0L,2013 (13 reg)
Volkswagen Transporter,https://www.autotrader.co.uk/car-details/202206206983754,"£23,500",57000,138,Automatic,Diesel,2,,,2.0L,2013 (63 reg)
Volkswagen Transporter,https://www.autotrader.co.uk/car-details/202110138429074,"£25,200",94897,138,Automatic,Diesel,2,,,2.0L,2013 (63 reg)
Volkswagen Transporter,https://www.autotrader.co.uk/car-details/202204265043674,"£20,995",190000,178,Manual,Diesel,2,,,2.0L,2013 (13 reg)
Volkswagen Transporter,https://www.autotrader.co.uk/car-details/202206287241827,"£10,995",165558,,Manual,Diesel,,,,2.0L,2013 (63 reg)
Volkswagen Transporter,https://www.autotrader.co.uk/car-details/202206156821001,"£22,950",165500,101,Manual,Diesel,3,,,2.0L,2013 (13 reg)
Volkswagen Transporter,https://www.autotrader.co.uk/car-details/202203213792862,"£16,728",153000,138,Manual,Diesel,2,,,2.0L,2013 (13 reg)
Volkswagen Transporter,https://www.autotrader.co.uk/car-details/202206146788901,"£25,895",47000,138,Manual,Diesel,2,,,2.0L,2013 (63 reg)
Volkswagen Transporter,https://www.autotrader.co.uk/car-details/202109036955571,"£26,394",31018,101,Manual,Diesel,,,,2.0L,2013 (63 reg)
